Crop_Year,State_Name,District_Name,Season,Crop,Area,Production
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Brinjal,1.026,10.162
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,3.914,0.481
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Grapes,0.111,2.075
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Orange,13.767,112.541
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Papaya,1.544,201.409
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Potato,0.002,0.017
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.329,22.481
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.05,0.54
2002,Andhra Pradesh,ANANTAPUR,Whole Year,Tomato,3.356,16.627
2003,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,2.28,0.378
2003,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,1.927,0.805
2003,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,4.212,4.262
2003,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,2.92,10.702
2003,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,670.935,187.862
2003,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.492,0.054
2003,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,12.487,30.83
2003,Andhra Pradesh,ANANTAPUR,Kharif,Maize,6.246,10.718
2003,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),1.216,0.662
2003,Andhra Pradesh,ANANTAPUR,Kharif,Onion,0.846,13.25
2003,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,3.353,3.547
2003,Andhra Pradesh,ANANTAPUR,Kharif,Rice,17.515,44.891
2003,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,0.016,0.018
2003,Andhra Pradesh,ANANTAPUR,Kharif,Sunflower,74.525,29.572
2003,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.082,0.051
2003,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.113,0.019
2003,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.091,0.19
2003,Andhra Pradesh,ANANTAPUR,Rabi,Gram,51.461,15.438
2003,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,15.06,19.819
2003,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,1.56,0.844
2003,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,21.391,19.444
2003,Andhra Pradesh,ANANTAPUR,Rabi,Linseed,0.007,0.002
2003,Andhra Pradesh,ANANTAPUR,Rabi,Maize,1.212,6.787
2003,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.022,0.007
2003,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.535,11.18
2003,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.614,0.986
2003,Andhra Pradesh,ANANTAPUR,Rabi,Rice,10.826,25.463
2003,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.307,0.011
2003,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.414,0.123
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,0.036,1.302
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Brinjal,1.129,19.414
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,5.646,0.61
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Grapes,0.118,2.048
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Orange,13.441,224.64
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Papaya,1.381,60.038
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.454,32.386
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.03,0.217
2003,Andhra Pradesh,ANANTAPUR,Whole Year,Tomato,2.827,17.509
2004,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,1.021,0.403
2004,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,1.578,0.923
2004,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,8.933,7.041
2004,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,3.402,11.288
2004,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,857.823,684.543
2004,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.421,0.121
2004,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,4.3,5.693
2004,Andhra Pradesh,ANANTAPUR,Kharif,Maize,3.495,10.031
2004,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),1.464,0.545
2004,Andhra Pradesh,ANANTAPUR,Kharif,Onion,1.324,24.824
2004,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,3.166,5.86
2004,Andhra Pradesh,ANANTAPUR,Kharif,Rice,24.335,85.051
2004,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,1.131,0.691
2004,Andhra Pradesh,ANANTAPUR,Kharif,Sunflower,56.819,34.209
2004,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.076,0.037
2004,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.062,0.024
2004,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.155,0.754
2004,Andhra Pradesh,ANANTAPUR,Rabi,Gram,42.106,9.516
2004,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,14.5,21.736
2004,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,0.226,0.03
2004,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,11.871,14.269
2004,Andhra Pradesh,ANANTAPUR,Rabi,Linseed,0.034,0.004
2004,Andhra Pradesh,ANANTAPUR,Rabi,Maize,3.572,25.822
2004,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.003,0.001
2004,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.234,4.83
2004,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.397,0.897
2004,Andhra Pradesh,ANANTAPUR,Rabi,Rice,9.24,21.622
2004,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.186,0.01
2004,Andhra Pradesh,ANANTAPUR,Rabi,Sunflower,27.228,9.53
2004,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.393,0.088
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,0.324,16.897
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,2.439,0.29
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Potato,0.002,0.02
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.4,34.072
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.033,0.068
2004,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.004,0.036
2005,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,0.993,1.888
2005,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,2.081,1.521
2005,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,3.295,3.45
2005,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,2.178,6.175
2005,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,877.029,362.213
2005,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.41,0.107
2005,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,3.759,3.879
2005,Andhra Pradesh,ANANTAPUR,Kharif,Maize,5.958,21.538
2005,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),1.078,0.747
2005,Andhra Pradesh,ANANTAPUR,Kharif,Onion,0.985,17.025
2005,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,2.303,4.394
2005,Andhra Pradesh,ANANTAPUR,Kharif,Rice,25.008,69.972
2005,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,0.421,0.232
2005,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.069,0.024
2005,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.066,0.125
2005,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.058,0.214
2005,Andhra Pradesh,ANANTAPUR,Rabi,Gram,49.105,48.172
2005,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,22.006,29.752
2005,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,0.205,0.077
2005,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,12.931,9.97
2005,Andhra Pradesh,ANANTAPUR,Rabi,Linseed,0.029,0.011
2005,Andhra Pradesh,ANANTAPUR,Rabi,Maize,1.435,10.721
2005,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.016,0.005
2005,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.381,9.063
2005,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.472,0.752
2005,Andhra Pradesh,ANANTAPUR,Rabi,Rice,23.142,55.587
2005,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.162,0.033
2005,Andhra Pradesh,ANANTAPUR,Rabi,Urad,0.011,0.007
2005,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.297,0.175
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,0.303,16.231
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,2.962,0.9
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.227,20.612
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,48.677,8.401
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.023,0.121
2005,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.002,0.015
2006,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,0.62,0.189
2006,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,0.899,0.451
2006,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,1.506,1.94
2006,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,1.754,5.658
2006,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,644.007,43.148
2006,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,1.021,0.182
2006,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,18.043,7.813
2006,Andhra Pradesh,ANANTAPUR,Kharif,Maize,4.877,20.181
2006,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.788,0.098
2006,Andhra Pradesh,ANANTAPUR,Kharif,Onion,0.869,9.423
2006,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,2.035,3.696
2006,Andhra Pradesh,ANANTAPUR,Kharif,Rice,22.349,67.427
2006,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.069,0.026
2006,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.141,0.043
2006,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.01,0.037
2006,Andhra Pradesh,ANANTAPUR,Rabi,Gram,83.533,30.739
2006,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,18.104,18.991
2006,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,1.779,0.882
2006,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,24.944,15.44
2006,Andhra Pradesh,ANANTAPUR,Rabi,Linseed,0.015,0.004
2006,Andhra Pradesh,ANANTAPUR,Rabi,Maize,3.12,23.64
2006,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.139,0.052
2006,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.167,4.075
2006,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.386,0.532
2006,Andhra Pradesh,ANANTAPUR,Rabi,Rice,10.846,31.974
2006,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.072,0.028
2006,Andhra Pradesh,ANANTAPUR,Rabi,Urad,0.024,0.019
2006,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.19,0.05
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,0.289,14.141
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,1.389,0.385
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.339,30.937
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,60.751,23.561
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.025,0.137
2006,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.001,0.008
2007,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,1.0,3.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,2.0,1.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,3.0,2.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,2.0,9.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,876.0,1102.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,4.0,3.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Maize,7.0,32.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),1.0,
2007,Andhra Pradesh,ANANTAPUR,Kharif,Onion,2.0,38.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,2.0,4.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Rice,30.0,95.0
2007,Andhra Pradesh,ANANTAPUR,Kharif,Sunflower,19.0,10.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Gram,75.0,78.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,21.0,28.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,1.0,
2007,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,12.0,8.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Maize,6.0,48.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Rice,14.0,37.0
2007,Andhra Pradesh,ANANTAPUR,Rabi,Sunflower,26.0,20.0
2008,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,0.743,1.011
2008,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,0.886,0.668
2008,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,1.611,1.241
2008,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,1.574,5.506
2008,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,853.577,75.115
2008,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.295,0.165
2008,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,1.782,2.204
2008,Andhra Pradesh,ANANTAPUR,Kharif,Maize,6.041,20.896
2008,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.629,0.245
2008,Andhra Pradesh,ANANTAPUR,Kharif,Onion,1.376,23.531
2008,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,1.46,3.678
2008,Andhra Pradesh,ANANTAPUR,Kharif,Rice,30.306,94.615
2008,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,0.182,0.248
2008,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.026,0.035
2008,Andhra Pradesh,ANANTAPUR,Rabi,Gram,73.055,68.379
2008,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,16.879,24.897
2008,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,0.205,0.136
2008,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,12.501,6.951
2008,Andhra Pradesh,ANANTAPUR,Rabi,Linseed,0.014,0.005
2008,Andhra Pradesh,ANANTAPUR,Rabi,Maize,3.658,32.3
2008,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.173,4.129
2008,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.336,0.63
2008,Andhra Pradesh,ANANTAPUR,Rabi,Rice,18.416,49.815
2008,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.113,0.044
2008,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.164,0.217
2008,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,3.603,160.939
2008,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,3.766,1.288
2008,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.131,12.305
2008,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,42.268,26.305
2008,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.004,0.04
2009,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,1.722,3.167
2009,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,1.332,0.663
2009,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,2.063,1.226
2009,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,1.604,4.031
2009,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,510.874,113.925
2009,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,5.848,3.982
2009,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,41.409,25.881
2009,Andhra Pradesh,ANANTAPUR,Kharif,Maize,8.852,43.924
2009,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.448,0.115
2009,Andhra Pradesh,ANANTAPUR,Kharif,Onion,1.663,29.811
2009,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,2.42,3.78
2009,Andhra Pradesh,ANANTAPUR,Kharif,Rice,32.226,101.512
2009,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,0.024,0.02
2009,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.03,0.009
2009,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.045,0.083
2009,Andhra Pradesh,ANANTAPUR,Rabi,Gram,92.936,107.248
2009,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,19.507,28.051
2009,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,4.935,3.42
2009,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,17.721,14.283
2009,Andhra Pradesh,ANANTAPUR,Rabi,Maize,4.615,33.736
2009,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.008,0.003
2009,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.23,5.665
2009,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,1.122,2.458
2009,Andhra Pradesh,ANANTAPUR,Rabi,Rice,19.428,46.899
2009,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.046,0.02
2009,Andhra Pradesh,ANANTAPUR,Rabi,Urad,0.017,0.013
2009,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.179,0.097
2009,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,5.01,265.981
2009,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,4.47,1.797
2009,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.112,9.968
2009,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,55.286,33.503
2009,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.013,0.077
2010,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,2.01,1.465
2010,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,4.328,3.795
2010,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,4.338,2.977
2010,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,1.968,7.307
2010,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,814.077,446.928
2010,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.655,0.317
2010,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,2.606,2.069
2010,Andhra Pradesh,ANANTAPUR,Kharif,Maize,10.726,51.174
2010,Andhra Pradesh,ANANTAPUR,Kharif,Mesta,0.032,0.286
2010,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.791,0.251
2010,Andhra Pradesh,ANANTAPUR,Kharif,Onion,1.62,26.924
2010,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,1.876,3.343
2010,Andhra Pradesh,ANANTAPUR,Kharif,Rice,34.973,102.007
2010,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,1.682,2.866
2010,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.014,0.006
2010,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.005,0.004
2010,Andhra Pradesh,ANANTAPUR,Rabi,Gram,94.24,73.601
2010,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,19.993,34.068
2010,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,1.527,0.86
2010,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,13.274,8.296
2010,Andhra Pradesh,ANANTAPUR,Rabi,Maize,4.75,43.306
2010,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.083,0.029
2010,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.306,8.233
2010,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,0.556,0.831
2010,Andhra Pradesh,ANANTAPUR,Rabi,Rice,24.828,69.394
2010,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.045,0.031
2010,Andhra Pradesh,ANANTAPUR,Rabi,Urad,0.559,0.299
2010,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.131,0.171
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,4.416,223.825
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,5.323,3.604
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Potato,0.021,0.236
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.235,20.981
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,17.615,14.072
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.004,0.051
2010,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.013,0.102
2011,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,2.614,3.307
2011,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,30.203,1.843
2011,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,19.299,12.069
2011,Andhra Pradesh,ANANTAPUR,Kharif,Cowpea,0.846,0.15
2011,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,4.101,10.425
2011,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,733.96,174.682
2011,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,1.212,0.645
2011,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,7.19,7.535
2011,Andhra Pradesh,ANANTAPUR,Kharif,Maize,25.447,63.465
2011,Andhra Pradesh,ANANTAPUR,Kharif,Mesta,0.015,0.117
2011,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.785,0.504
2011,Andhra Pradesh,ANANTAPUR,Kharif,Onion,2.757,39.563
2011,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,1.574,2.679
2011,Andhra Pradesh,ANANTAPUR,Kharif,Rice,37.72,94.531
2011,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,1.656,2.676
2011,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.032,0.017
2011,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.116,0.147
2011,Andhra Pradesh,ANANTAPUR,Rabi,Cowpea,0.015,0.012
2011,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.064,0.083
2011,Andhra Pradesh,ANANTAPUR,Rabi,Gram,68.483,38.008
2011,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,19.876,32.696
2011,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,0.986,0.577
2011,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,7.907,3.882
2011,Andhra Pradesh,ANANTAPUR,Rabi,Maize,6.208,48.168
2011,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.132,0.079
2011,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.208,4.259
2011,Andhra Pradesh,ANANTAPUR,Rabi,Ragi,1.695,3.421
2011,Andhra Pradesh,ANANTAPUR,Rabi,Rice,10.948,25.542
2011,Andhra Pradesh,ANANTAPUR,Rabi,Safflower,0.084,0.063
2011,Andhra Pradesh,ANANTAPUR,Rabi,Urad,0.446,0.313
2011,Andhra Pradesh,ANANTAPUR,Rabi,Wheat,0.075,0.1
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Banana,8.0,505.176
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Coriander,2.399,1.327
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Potato,0.018,0.181
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Sugarcane,0.41,39.186
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Sunflower,13.277,12.094
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Sweet potato,0.002,0.026
2011,Andhra Pradesh,ANANTAPUR,Whole Year,Turmeric,0.321,2.645
2012,Andhra Pradesh,ANANTAPUR,Kharif,Bajra,2.176,1.456
2012,Andhra Pradesh,ANANTAPUR,Kharif,Brinjal,0.451,8.211
2012,Andhra Pradesh,ANANTAPUR,Kharif,Castor seed,24.154,9.179
2012,Andhra Pradesh,ANANTAPUR,Kharif,Coriander,0.002,0.001
2012,Andhra Pradesh,ANANTAPUR,Kharif,Cotton,27.566,35.511
2012,Andhra Pradesh,ANANTAPUR,Kharif,Cowpea,0.586,0.036
2012,Andhra Pradesh,ANANTAPUR,Kharif,Chillies,2.736,5.603
2012,Andhra Pradesh,ANANTAPUR,Kharif,Grapes,0.238,7.606
2012,Andhra Pradesh,ANANTAPUR,Kharif,Groundnut,708.708,295.531
2012,Andhra Pradesh,ANANTAPUR,Kharif,Horse-gram,0.848,0.589
2012,Andhra Pradesh,ANANTAPUR,Kharif,Jowar,7.599,6.93
2012,Andhra Pradesh,ANANTAPUR,Kharif,Linseed,0.007,0.003
2012,Andhra Pradesh,ANANTAPUR,Kharif,Maize,22.039,63.516
2012,Andhra Pradesh,ANANTAPUR,Kharif,Moong(Green Gram),0.481,0.266
2012,Andhra Pradesh,ANANTAPUR,Kharif,Onion,1.548,25.393
2012,Andhra Pradesh,ANANTAPUR,Kharif,Papaya,0.447,17.197
2012,Andhra Pradesh,ANANTAPUR,Kharif,Ragi,1.589,2.336
2012,Andhra Pradesh,ANANTAPUR,Kharif,Rice,22.056,58.691
2012,Andhra Pradesh,ANANTAPUR,Kharif,Soyabean,0.919,1.671
2012,Andhra Pradesh,ANANTAPUR,Kharif,Sugarcane,0.076,6.954
2012,Andhra Pradesh,ANANTAPUR,Kharif,Sunflower,6.121,5.197
2012,Andhra Pradesh,ANANTAPUR,Kharif,Tomato,2.552,38.561
2012,Andhra Pradesh,ANANTAPUR,Kharif,Turmeric,0.065,0.728
2012,Andhra Pradesh,ANANTAPUR,Kharif,Urad,0.031,0.029
2012,Andhra Pradesh,ANANTAPUR,Rabi,Bajra,0.02,0.013
2012,Andhra Pradesh,ANANTAPUR,Rabi,Brinjal,0.251,4.57
2012,Andhra Pradesh,ANANTAPUR,Rabi,Castor seed,0.232,0.088
2012,Andhra Pradesh,ANANTAPUR,Rabi,Coriander,2.606,1.631
2012,Andhra Pradesh,ANANTAPUR,Rabi,Cotton,0.077,0.099
2012,Andhra Pradesh,ANANTAPUR,Rabi,Cowpea,0.081,0.074
2012,Andhra Pradesh,ANANTAPUR,Rabi,Chillies,0.07,0.159
2012,Andhra Pradesh,ANANTAPUR,Rabi,Gram,89.676,77.301
2012,Andhra Pradesh,ANANTAPUR,Rabi,Groundnut,20.987,34.419
2012,Andhra Pradesh,ANANTAPUR,Rabi,Horse-gram,1.997,1.322
2012,Andhra Pradesh,ANANTAPUR,Rabi,Jowar,5.795,3.141
2012,Andhra Pradesh,ANANTAPUR,Rabi,Maize,7.07,50.098
2012,Andhra Pradesh,ANANTAPUR,Rabi,Moong(Green Gram),0.117,0.079
2012,Andhra Pradesh,ANANTAPUR,Rabi,Onion,0.084,1.195
